2026-02-04 20:07:28,0.00,camera locked
2026-02-04 20:07:28,0.01,Reset all placed points
2026-02-04 20:07:28,0.01,Set Default View
2026-02-04 20:07:28,0.01,Experiment started
2026-02-04 20:07:39,11.62,camera unlocked
2026-02-04 20:12:27,299.52,camera locked
2026-02-04 20:12:27,299.53,Reset all placed points
2026-02-04 20:12:27,299.53,submitted 3D, switched to 2D
