2026-02-11 00:39:47,0.00,Reset all placed points
2026-02-11 00:39:47,0.01,Experiment started
2026-02-11 00:42:47,180.44,camera unlocked
2026-02-11 00:42:47,180.44,Set Default View
2026-02-11 00:42:47,180.46,Reset all placed points
2026-02-11 00:42:47,180.46,submitted 2D, switched to 3D
